condition,episode,occupant_pixels_t0,occupant_pixels_policy_start,anchor_pixels_t0,anchor_pixels_policy_start,target_pixels_t0,target_pixels_policy_start,occupant_in_goal_policy_start,world_drift_m,world_tilt_change_deg,relative_drift_m,relative_rotation_deg,gate_drift_m,gate_rotation_deg,anchor_excess_vs_eb_m,linear_speed_m_s,angular_speed_rad_s,final_world_linear_speed_m_s,final_world_angular_speed_rad_s,target_contact,robot_contact,support_contact_all_steps,collision_extent_x_m,collision_extent_y_m,collision_extent_z_m,visibility_ok,physics_ok,passed
er,32,178,176,2224,2124,404,530,1,0.039754339060178966,5.486820853661811e-06,5.885084569814694e-07,0.0014257406389525146,5.523366696809841e-05,0.04278911199553818,8.88636679805014e-06,0.0011351554578631882,0.015266427835563605,7.274865077438652e-12,2.727036297054831e-12,0,0,1,0.03676074799706078,0.05622158877742822,0.14561051334974132,1,1,1
er,33,187,176,2225,2111,404,530,1,0.039754339060178945,5.486820867872666e-06,5.885084565866149e-07,0.0014257457515803814,5.5233666967463434e-05,0.04278911189332579,8.886366798441874e-06,0.0011351554578391042,0.015266427783202918,7.273990484780395e-12,2.7216755829193303e-12,0,0,1,0.03676074799706045,0.05622158877742789,0.14561051334974134,1,1,1
er,34,183,172,2156,2077,404,530,1,0.03975433906017877,5.486820924716085e-06,5.885084546535574e-07,0.001425735526306314,5.5233666967100606e-05,0.042789111842219604,8.886366798313391e-06,0.001135155457808319,0.015266427789020775,7.273895988744846e-12,2.727149846694773e-12,0,0,1,0.03676074799705945,0.05622158877742678,0.1456105133497414,1,1,1
er,35,167,185,2249,2139,404,530,1,0.03975433906017878,5.48682091050523e-06,5.885084432931848e-07,0.0014257396164247412,5.523366696828594e-05,0.042789112046644366,8.886366797889841e-06,0.001135155457660347,0.01526642781229219,7.274236878001843e-12,2.7273085180716184e-12,0,0,1,0.03676074799705822,0.056221588777425335,0.14561051334974137,1,1,1
er,36,187,177,2189,2128,405,530,1,0.039754339060178806,5.486820867872666e-06,5.885084427796956e-07,0.001425746774103755,5.5233666967828756e-05,0.04278911194443198,8.886366798258954e-06,0.001135155457633496,0.015266427870470733,7.274531252223861e-12,2.7268558620198487e-12,0,0,1,0.03676074799705173,0.05622158877741812,0.14561051334974126,1,1,1
er,37,176,174,2165,2078,404,530,1,0.03975433906017903,5.486820825240102e-06,5.885084580304781e-07,0.0014257416614795548,5.523366696696039e-05,0.04278911199553818,8.886366798276808e-06,0.0011351554578548468,0.01526642781229219,7.274347693585749e-12,2.729901710442e-12,0,0,1,0.03676074799706179,0.05622158877742933,0.14561051334974126,1,1,1
er,38,177,183,2225,2123,404,531,1,0.03975433906017876,5.486820967348649e-06,5.885084471245484e-07,0.001425734503774874,5.523366696917163e-05,0.042789111910361194,8.886366798315855e-06,0.0011351554577218497,0.015266427847199315,7.273574111987528e-12,2.715636521229117e-12,0,0,1,0.03676074799705972,0.056221588777427,0.1456105133497415,1,1,1
er,39,190,178,2170,2063,404,532,1,0.039754339060178875,5.486820896294375e-06,5.885084568913961e-07,0.0014257447290562748,5.523366696842196e-05,0.04278911194443198,8.886366798144574e-06,0.0011351554578541893,0.01526642785883502,7.274658648498045e-12,2.72142691162277e-12,0,0,1,0.036760747997061735,0.05622158877742922,0.14561051334974134,1,1,1
er,40,191,177,2186,2111,404,530,1,0.03975433906017876,5.486820967348649e-06,5.885084478520706e-07,0.001425734503774874,5.523366696748943e-05,0.04278911199553818,8.88636679862522e-06,0.001135155457694677,0.015266427823927897,7.274707228916829e-12,2.7305608810536786e-12,0,0,1,0.03676074799705418,0.056221588777420894,0.14561051334974154,1,1,1
er,41,191,179,2199,2134,404,530,1,0.03975433906017872,5.48682091050523e-06,5.885084409959418e-07,0.0014257385938962342,5.523366696942263e-05,0.042789111961467376,8.886366797964283e-06,0.0011351554576410502,0.01526642781229219,7.274530687785451e-12,2.7270892811002428e-12,0,0,1,0.03676074799705484,0.05622158877742156,0.14561051334974143,1,1,1
er,42,190,179,2231,2134,404,530,1,0.03975433906017882,5.486820924716085e-06,5.885084581991651e-07,0.0014257385938962342,5.523366696746795e-05,0.042789112046644366,8.886366798111328e-06,0.0011351554578637817,0.015266427823927897,7.274839378090647e-12,2.7266761709138324e-12,0,0,1,0.03676074799706084,0.05622158877742822,0.1456105133497414,1,1,1
er,43,177,185,2274,2155,404,530,1,0.03975433906017884,5.486820867872666e-06,5.885084502494382e-07,0.0014257457515803814,5.52336669684209e-05,0.04278911201257357,8.886366798155914e-06,0.0011351554577568499,0.015266427905377855,7.27394847971019e-12,2.7215159332743296e-12,0,0,1,0.03676074799705989,0.05622158877742722,0.14561051334974132,1,1,1
er,44,179,203,2307,2189,404,530,1,0.03975433906017882,5.486820896294375e-06,5.885084470658263e-07,0.0014257437065314346,5.523366696861478e-05,0.04278911192739659,8.886366798288138e-06,0.0011351554577073992,0.015266427876288584,7.273153725794999e-12,2.7122719006105203e-12,0,0,1,0.03676074799705651,0.05622158877742345,0.1456105133497414,1,1,1
er,45,181,180,2177,2090,404,530,1,0.0397543390601788,5.486820896294375e-06,5.885084606879925e-07,0.0014257391051605795,5.523366696811327e-05,0.042789112046644366,8.886366798346912e-06,0.001135155457907398,0.015266427823927897,7.273879567765721e-12,2.7269675651209652e-12,0,0,1,0.036760747997064185,0.056221588777432,0.14561051334974137,1,1,1
er,46,171,178,2246,2148,404,530,1,0.039754339060178855,5.486820924716085e-06,5.885084499048194e-07,0.0014257421727428,5.523366696815768e-05,0.042789111961467376,8.886366798188684e-06,0.0011351554577484606,0.015266427853017168,7.274080704823189e-12,2.7217650820250798e-12,0,0,1,0.0367607479970569,0.05622158877742389,0.14561051334974145,1,1,1
er,47,182,165,2191,2108,404,530,1,0.0397543390601789,5.486820882083521e-06,5.88508447937898e-07,0.0014257380826317061,5.5233666966814824e-05,0.04278911194443198,8.88636679828428e-06,0.0011351554577036472,0.015266427794838625,7.274529230366511e-12,2.7269835539380314e-12,0,0,1,0.03676074799705995,0.05622158877742722,0.14561051334974134,1,1,1
er,48,185,200,2286,2140,404,530,1,0.03975433906017888,5.4868208394509566e-06,5.885084424511335e-07,0.0014257406389525146,5.523366696854845e-05,0.042789111910361194,8.886366797995122e-06,0.001135155457656254,0.015266427789020775,7.2742128103056195e-12,2.726879101871641e-12,0,0,1,0.03676074799705403,0.05622158877742067,0.1456105133497413,1,1,1
er,49,174,177,2156,2064,404,530,1,0.039754339060178834,5.486820924716085e-06,5.885084470691597e-07,0.001425735526306314,5.523366696928835e-05,0.04278911194443198,8.886366797874779e-06,0.0011351554577323894,0.015266427882106437,7.273968583517398e-12,2.721623529332615e-12,0,0,1,0.036760747997062894,0.05622158877743055,0.14561051334974145,1,1,1
ec,0,605,605,2374,2281,404,530,0,8.673617379884035e-16,0.0,0.03852547528973272,0.27454355241470585,8.638922910364499e-16,0.0,0.0,4.03662978582958e-15,5.012835124807663e-14,3.9447881886189454e-15,5.012835124807663e-14,0,0,1,0.036760041174130925,0.05622003872004594,0.1456100396101555,1,1,1
ec,1,605,605,2341,2234,404,530,0,1.734723475976807e-15,0.0,0.03850748106835228,0.2745435524226711,1.7277845820728999e-15,1.7075472925031877e-06,0.0,3.939783947977679e-15,5.109170632232176e-14,3.804865611947896e-15,4.5525654281230316e-14,0,0,1,0.036760041174130925,0.05622003872004591,0.14561003961015548,1,1,1
ec,2,605,605,2411,2316,404,530,0,8.673617379884035e-16,0.0,0.0385428685568583,0.27454355241470585,8.638922910364499e-16,0.0,0.0,3.0515739041752196e-15,3.9047912384409406e-14,3.0515739041752196e-15,3.5976558652956986e-14,0,0,1,0.036760041174130925,0.05622003872004594,0.14561003961015553,1,1,1
ec,3,605,605,2410,2320,404,530,0,1.734723475976807e-15,0.0,0.03854983608613727,0.27454355239081024,1.7277845820728999e-15,0.0,0.0,4.611008126340973e-15,5.742709981887109e-14,4.5518897607571344e-15,5.738124912677626e-14,0,0,1,0.036760041174130925,0.05622003872004595,0.14561003961015562,1,1,1
ec,4,605,605,2446,2325,404,530,0,8.673617379884035e-16,0.0,0.03843784001192374,0.2745435524120508,8.638922910364499e-16,0.0,0.0,3.8712757962720335e-15,4.686091675614574e-14,3.868783494363458e-15,4.6623018279751787e-14,0,0,1,0.036760041174130925,0.056220038720045926,0.1456100396101555,1,1,1
ec,5,605,605,2429,2313,404,530,0,8.673617379884035e-16,0.0,0.03844302336874127,0.27454355238018996,8.638922910364499e-16,0.0,0.0,3.5046754535724817e-15,4.681626962355011e-14,3.49914006969558e-15,4.681626962355011e-14,0,0,1,0.03676004117413095,0.05622003872004594,0.14561003961015564,1,1,1
ec,6,605,605,2341,2250,404,530,0,8.673617379884035e-16,0.0,0.03845013291658324,0.27454355238018996,8.638922910364499e-16,0.0,0.0,3.866247419198608e-15,4.663603748614209e-14,3.8648007256121015e-15,4.652567072612145e-14,0,0,1,0.03676004117413095,0.05622003872004598,0.14561003961015564,1,1,1
ec,7,605,605,2452,2336,404,530,0,1.734723475976807e-15,0.0,0.038543432466870586,0.2745435523987755,1.7277845820728999e-15,0.0,0.0,4.558529200910264e-15,5.745212597466375e-14,4.553152554376008e-15,5.733064764440016e-14,0,0,1,0.03676004117413095,0.05622003872004595,0.14561003961015553,1,1,1
ec,8,605,605,2394,2315,404,530,0,8.777700788442644e-16,0.0,0.03846106140549946,0.27454355243594647,8.743006318923108e-16,3.1945284701301985e-06,0.0,3.998131344912503e-15,4.676853904371917e-14,3.881340466261328e-15,4.593682866507238e-14,0,0,1,0.036760041174130925,0.056220038720045884,0.14561003961015545,1,1,1
ec,9,605,605,2454,2352,404,530,0,8.673617379884035e-16,0.0,0.03845607848772837,0.2745435524120508,8.638922910364499e-16,0.0,0.0,3.869035299988605e-15,4.667724200419174e-14,3.866300551652444e-15,4.6631822276545237e-14,0,0,1,0.036760041174130925,0.05622003872004595,0.1456100396101555,1,1,1
ec,10,605,605,2369,2282,404,530,0,8.673617379884035e-16,0.0,0.03841652983072321,0.27454355241470585,8.638922910364499e-16,0.0,0.0,3.052311987174234e-15,3.624932788049661e-14,3.050075350074769e-15,3.617886103256876e-14,0,0,1,0.036760041174130925,0.056220038720045926,0.14561003961015553,1,1,1
ec,11,605,605,2413,2323,404,530,0,8.743006318923108e-16,0.0,0.038545616228242464,0.274543552417361,8.708311849403572e-16,0.0,0.0,3.906100441236136e-15,4.667056095891937e-14,3.864242061921047e-15,4.6662661178170414e-14,0,0,1,0.036760041174130925,0.05622003872004592,0.14561003961015548,1,1,1
ec,12,605,605,2448,2338,404,530,0,1.734723475976807e-15,0.0,0.03847184379013523,0.2745435523961204,1.7277845820728999e-15,0.0,0.0,3.980445996086362e-15,4.60816926621827e-14,3.973980145798716e-15,4.557843194471545e-14,0,0,1,0.03676004117413095,0.05622003872004594,0.14561003961015556,1,1,1
ec,13,605,605,2408,2284,404,530,0,8.673617379884035e-16,0.0,0.03843543498920483,0.27454355238284506,8.638922910364499e-16,0.0,0.0,2.7785921031842553e-15,3.6198967629083184e-14,2.776060544707878e-15,3.616934882340842e-14,0,0,1,0.03676004117413098,0.05622003872004599,0.14561003961015564,1,1,1
ec,14,605,605,2408,2313,404,530,0,8.708311849403572e-16,0.0,0.03847776916981583,0.274543552417361,8.673617379884035e-16,0.0,0.0,3.720048105046051e-15,4.662748470753009e-14,3.71825619214727e-15,4.656529866690577e-14,0,0,1,0.036760041174130925,0.056220038720045905,0.14561003961015548,1,1,1
ec,15,605,605,2349,2243,404,530,0,1.734723475976807e-15,0.0,0.03852849160589843,0.27454355241470585,1.7277845820728999e-15,0.0,0.0,4.696700743154017e-15,5.742031966923291e-14,4.6937127477424e-15,5.731282078609153e-14,0,0,1,0.03676004117413095,0.05622003872004594,0.1456100396101555,1,1,1
ec,16,605,605,2434,2336,404,530,0,8.673617379884035e-16,0.0,0.038499346496538474,0.2745435524120508,8.638922910364499e-16,0.0,0.0,2.7760367100956985e-15,3.609580280029349e-14,2.7726257011961623e-15,3.609580280029349e-14,0,0,1,0.036760041174130925,0.05622003872004594,0.14561003961015548,1,1,1
ec,17,605,605,2468,2334,404,530,0,8.673617379884035e-16,0.0,0.03845541732140127,0.27454355241470585,8.638922910364499e-16,0.0,0.0,2.897310634990521e-15,4.3997525008851744e-14,2.895472595156119e-15,3.610912371392981e-14,0,0,1,0.036760041174130925,0.05622003872004591,0.1456100396101555,1,1,1
ec,18,605,605,2383,2278,404,530,0,8.673617379884035e-16,0.0,0.03844679444084568,0.2745435524120508,8.638922910364499e-16,0.0,0.0,3.722857520550893e-15,4.6694392375612825e-14,3.7216918832640915e-15,4.655265836491607e-14,0,0,1,0.036760041174130925,0.056220038720045926,0.1456100396101555,1,1,1
ec,19,605,605,2351,2258,404,530,0,8.673617379884035e-16,0.0,0.038444686982379475,0.2745435523961204,8.638922910364499e-16,0.0,0.0,3.5038942980721887e-15,7.722284303770235e-14,3.0323429501521264e-15,7.722284303770235e-14,0,0,1,0.03676004117413095,0.05622003872004598,0.1456100396101556,1,1,1
ec,20,605,605,2432,2330,404,530,0,8.673617379884035e-16,0.0,0.038507445806007484,0.27454355241470585,8.638922910364499e-16,0.0,0.0,3.950466625891852e-15,5.2095157088794595e-14,3.946449117924398e-15,5.0031500213371865e-14,0,0,1,0.036760041174130925,0.05622003872004593,0.1456100396101555,1,1,1
ec,21,605,605,2372,2288,404,530,0,8.743006318923108e-16,0.0,0.038537038453708296,0.27454355238018996,8.708311849403572e-16,0.0,0.0,3.872922114180518e-15,4.678910479717562e-14,3.868811376383851e-15,4.6577303365841365e-14,0,0,1,0.03676004117413098,0.05622003872004597,0.14561003961015562,1,1,1
ec,22,605,605,2324,2234,405,530,0,1.734723475976807e-15,0.0,0.03850075235761336,0.27454355240674067,1.7277845820728999e-15,0.0,0.0,4.803903605227275e-15,5.744813917295621e-14,4.803903605227275e-15,5.0416939736628446e-14,0,0,1,0.036760041174130925,0.056220038720045926,0.1456100396101555,1,1,1
ec,23,605,605,2444,2361,404,530,0,8.673617379884035e-16,0.0,0.038531553826397495,0.2745435524120508,8.638922910364499e-16,0.0,0.0,2.935837784285157e-15,3.613630790160624e-14,2.7729815161832433e-15,3.613630790160624e-14,0,0,1,0.036760041174130925,0.05622003872004594,0.14561003961015548,1,1,1
ec,24,605,605,2371,2290,404,530,0,1.734723475976807e-15,0.0,0.03849091611234846,0.2745435523748799,1.7277845820728999e-15,0.0,0.0,3.978252997418406e-15,4.7264783819010584e-14,3.974919238400269e-15,4.5635386714457526e-14,0,0,1,0.03676004117413098,0.056220038720045974,0.14561003961015567,1,1,1
ec,25,605,605,2371,2276,404,530,0,8.777700788442644e-16,0.0,0.038419078970483085,0.27454355235629435,8.743006318923108e-16,0.0,0.0,3.876209045324568e-15,5.6836213592811156e-14,3.868647616021631e-15,4.6638235363902034e-14,0,0,1,0.03676004117413098,0.05622003872004602,0.14561003961015573,1,1,1
ec,26,605,605,2437,2346,404,530,0,8.743006318923108e-16,0.0,0.03846253576875298,0.2745435523881552,8.708311849403572e-16,0.0,0.0,3.720349826025396e-15,4.6686534586046534e-14,3.720349826025396e-15,4.645880985448912e-14,0,0,1,0.03676004117413095,0.056220038720045995,0.14561003961015562,1,1,1
ec,27,605,605,2449,2336,404,530,0,8.708311849403572e-16,0.0,0.03850181268009713,0.2745435523881552,8.673617379884035e-16,0.0,0.0,3.866607972813063e-15,5.546644307943508e-14,3.862696974584759e-15,4.6707417415233695e-14,0,0,1,0.03676004117413095,0.05622003872004597,0.14561003961015562,1,1,1
ec,28,605,605,2373,2277,404,530,0,8.743006318923108e-16,0.0,0.03850600935237717,0.2745435524279812,8.708311849403572e-16,2.4148365394514667e-06,0.0,3.510125679628547e-15,4.8022375428742187e-14,3.5021371952302798e-15,4.6675040098798145e-14,0,0,1,0.036760041174130925,0.05622003872004589,0.14561003961015545,1,1,1
ec,29,605,605,2433,2321,404,530,0,8.777700788442644e-16,0.0,0.03843840669249635,0.27454355242001605,8.743006318923108e-16,1.2074182697257333e-06,0.0,3.78599164368619e-15,4.670075437456122e-14,3.719242961478645e-15,4.6622443191038777e-14,0,0,1,0.036760041174130925,0.056220038720045926,0.14561003961015548,1,1,1
ec,30,605,605,2442,2350,404,530,0,1.734723475976807e-15,0.0,0.038416875351293636,0.27454355240674067,1.7277845820728999e-15,0.0,0.0,3.9912037861469856e-15,4.572379655289932e-14,3.974441774141532e-15,4.572379655289932e-14,0,0,1,0.036760041174130925,0.056220038720045926,0.1456100396101555,1,1,1
ec,31,605,605,2377,2267,404,530,0,8.673617379884035e-16,0.0,0.03853434917283636,0.2745435523855001,8.638922910364499e-16,0.0,0.0,2.7374638669471795e-15,3.631418186961871e-14,2.688224336972077e-15,3.6185407272948986e-14,0,0,1,0.03676004117413098,0.056220038720045995,0.14561003961015564,1,1,1
ec,32,605,605,2402,2300,404,530,0,8.673617379884035e-16,1.4210854715202004e-14,0.0384205403218964,0.27454355242001605,8.638922910364499e-16,1.2074182697257333e-06,0.0,3.832632930685987e-15,5.0133951103745665e-14,3.832632930685987e-15,5.0069719783421345e-14,0,0,1,0.0367600411741309,0.056220038720045926,0.14561003961015548,1,1,1
ec,33,605,605,2412,2287,404,530,0,1.734723475976807e-15,0.0,0.038437277274875115,0.27454355242001605,1.7277845820728999e-15,1.7075472925031877e-06,0.0,3.807719911795455e-15,4.5781922977601944e-14,3.803810899303117e-15,4.549372143597024e-14,0,0,1,0.036760041174130925,0.05622003872004591,0.14561003961015545,1,1,1
ec,34,605,605,2340,2248,404,530,0,1.734723475976807e-15,0.0,0.03853095217863928,0.2745435524120508,1.7277845820728999e-15,0.0,0.0,3.901319070994468e-15,4.585440929877943e-14,3.8034969647196666e-15,4.5615693973117146e-14,0,0,1,0.036760041174130925,0.056220038720045905,0.14561003961015548,1,1,1
ec,35,605,605,2416,2324,404,530,0,1.734723475976807e-15,0.0,0.03851541706496794,0.2745435523961204,1.7277845820728999e-15,0.0,0.0,3.978973296398623e-15,4.573288624832098e-14,3.978973296398623e-15,4.5145005347013897e-14,0,0,1,0.03676004117413095,0.05622003872004595,0.14561003961015556,1,1,1
ec,36,605,605,2377,2305,405,530,0,1.734723475976807e-15,0.0,0.03853664343657003,0.27454355240674067,1.7277845820728999e-15,0.0,0.0,3.980157037866489e-15,4.571322138516317e-14,3.980157037866489e-15,4.542669653871933e-14,0,0,1,0.036760041174130925,0.056220038720045926,0.1456100396101555,1,1,1
ec,37,605,605,2341,2252,404,530,0,8.673617379884035e-16,0.0,0.03851675546585095,0.2745435524120508,8.638922910364499e-16,0.0,0.0,3.7236561336038205e-15,4.68063007392815e-14,3.722987763348764e-15,4.655822398730101e-14,0,0,1,0.036760041174130925,0.056220038720045926,0.1456100396101555,1,1,1
ec,38,605,605,2403,2306,404,531,0,8.673617379884035e-16,0.0,0.03850079508379075,0.2745435523961204,8.638922910364499e-16,0.0,0.0,4.254956252689223e-15,4.754920326507039e-14,4.2180550387642295e-15,4.665885896156926e-14,0,0,1,0.03676004117413095,0.05622003872004597,0.1456100396101556,1,1,1
ec,39,605,605,2360,2241,404,532,0,1.734723475976807e-15,0.0,0.03843416141686699,0.2745435524226711,1.7277845820728999e-15,1.7075472925031877e-06,0.0,4.694418005438018e-15,5.796371092839393e-14,4.6935158083832956e-15,5.73377935874481e-14,0,0,1,0.0367600411741309,0.05622003872004591,0.1456100396101555,1,1,1
ec,40,605,605,2377,2288,404,530,0,8.673617379884035e-16,0.0,0.0385493015401226,0.2745435524120508,8.638922910364499e-16,0.0,0.0,3.2314292121258656e-15,3.731912403838652e-14,3.2285204739004756e-15,3.605794074199141e-14,0,0,1,0.036760041174130925,0.056220038720045926,0.1456100396101555,1,1,1
ec,41,605,605,2390,2313,404,530,0,8.673617379884035e-16,0.0,0.03845544719718873,0.27454355240408557,8.638922910364499e-16,0.0,0.0,3.7243910317812404e-15,4.667008003712612e-14,3.7205627133718615e-15,4.647397718624411e-14,0,0,1,0.03676004117413095,0.05622003872004595,0.14561003961015553,1,1,1
ec,42,605,605,2421,2313,404,530,0,8.708311849403572e-16,0.0,0.03845435620228646,0.2745435523961204,8.673617379884035e-16,0.0,0.0,3.722370375787362e-15,4.671585158695205e-14,3.7222597450440704e-15,4.663019253497101e-14,0,0,1,0.036760041174130925,0.05622003872004594,0.1456100396101556,1,1,1
ec,43,605,605,2451,2343,404,530,0,8.673617379884035e-16,0.0,0.03842007756826498,0.27454355240408557,8.638922910364499e-16,0.0,0.0,3.865898222068433e-15,5.047276557413886e-14,3.803202043574892e-15,5.047276557413886e-14,0,0,1,0.036760041174130925,0.05622003872004595,0.14561003961015553,1,1,1
ec,44,605,605,2486,2392,404,530,0,1.734723475976807e-15,0.0,0.03842570838079101,0.2745435524120508,1.7277845820728999e-15,0.0,0.0,3.81016014005802e-15,4.5757399517064055e-14,3.805550170115901e-15,4.554206400839688e-14,0,0,1,0.036760041174130925,0.05622003872004591,0.14561003961015548,1,1,1
ec,45,605,605,2358,2270,404,530,0,8.673617379884035e-16,0.0,0.03840962148009787,0.27454355240408557,8.638922910364499e-16,0.0,0.0,3.7257843813930664e-15,4.664898148992892e-14,3.7171369116676276e-15,4.659201137819184e-14,0,0,1,0.03676004117413095,0.05622003872004597,0.14561003961015553,1,1,1
ec,46,605,605,2417,2326,404,530,0,8.673617379884035e-16,0.0,0.038497405416962706,0.2745435523855001,8.638922910364499e-16,0.0,0.0,3.602180716228499e-15,4.671890953713656e-14,3.600001141573645e-15,4.6700630446824347e-14,0,0,1,0.036760041174130925,0.05622003872004595,0.14561003961015562,1,1,1
ec,47,605,605,2374,2273,404,530,0,8.673617379884035e-16,0.0,0.03847337879456627,0.27454355241470585,8.638922910364499e-16,0.0,0.0,3.8340923120836675e-15,5.025802089535849e-14,3.831139163441428e-15,5.0144002749939985e-14,0,0,1,0.036760041174130925,0.056220038720045926,0.1456100396101555,1,1,1
ec,48,605,605,2471,2340,404,530,0,8.673617379884035e-16,0.0,0.03845379557217328,0.2745435523881552,8.638922910364499e-16,0.0,0.0,3.600880766868178e-15,4.769506409906637e-14,3.5989988476870296e-15,4.6659615855926836e-14,0,0,1,0.03676004117413095,0.05622003872004595,0.14561003961015562,1,1,1
ec,49,605,605,2331,2242,404,530,0,1.734723475976807e-15,0.0,0.03849425700369838,0.27454355235629435,1.7277845820728999e-15,0.0,0.0,3.6567857232182196e-15,4.5852226827519764e-14,3.651127633641075e-15,4.5852226827519764e-14,0,0,1,0.03676004117413101,0.05622003872004604,0.14561003961015573,1,1,1
